Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
ElastigirlVotes	34422	12576	Metroville	https://twitter.com/ElastigirlVotes	"I'm not giving up & neither should you! If anything goes wrong, #UseYourPowers💥 #HeroesPersist🌊 #MomsResist👨‍👩‍👦‍👦  #WWWresist🧙 #WeAreThePatriots🇺🇸fan"	3/19/17 22:50	97125	106458	FALSE	FALSE
c_mcnatt	168	1092	"Eagle Rock, Los Angeles"	https://twitter.com/c_mcnatt	Views expressed are my own and tweets do not constitute legal advice or endorsements.	12/11/14 3:28	448	422	FALSE	FALSE
KathDieter	14	97		https://twitter.com/KathDieter		3/11/09 19:13	8	11	TRUE	FALSE
matthew_stauder	83	210		https://twitter.com/matthew_stauder	Proud St. Louisan. GWU ‘22. March for our Lives GW.	6/30/16 18:41	125	1179	TRUE	FALSE
BarryEdington	545	1284	"Olive Branch, MS"	https://twitter.com/BarryEdington	🇺🇸this land was made for you and me	10/15/14 15:33	2628	12603	TRUE	FALSE
EmmaShoucair	734	3497	"Washington, DC"	https://twitter.com/EmmaShoucair	@UMichLaw ‘18. @Harvard ‘10 Linguistics. @Princeton ‘07 Classics. Common-law constitutionalist. Malinois enthusiast. Married to @jasonrhenry. Opinions my own.	2/26/09 22:39	90	20057	FALSE	FALSE
CleversonGarry	32	1601	United States of America	https://twitter.com/CleversonGarry	Chief   Engineering	8/16/18 14:56	5	2	TRUE	FALSE
bzimm5	319	2194	"Washington, DC"	https://twitter.com/bzimm5	Looking for the next great taco. Side hustle of politicking on the internet. Used to do things for @kyrstensinema and @LetsMobilizeUS.	3/12/14 3:52	415	7444	TRUE	FALSE
Tressa73764173	2132	4364	"Arizona, USA"	https://twitter.com/Tressa73764173	Trump has gotta Go Now !! Married 40 years to my wonderful hubby ! 4 adult children & 5 Grandchildren . Hoping they have a great place to prosper in .	5/1/18 21:54	1303	24495	TRUE	FALSE
kebbers10	61	50		https://twitter.com/kebbers10	TWITTER	7/7/11 0:47	1193	3831	TRUE	FALSE
GOLDFIELD10	213	1135	South of the Swamp	https://twitter.com/GOLDFIELD10	"I tweet for my friends. Badger, Cheesehead. Sam Hinkie died for our sins."	2/8/12 23:30	1613	1977	TRUE	FALSE
Raytown_MNEA	13	67	"Raytown, MO"	https://twitter.com/Raytown_MNEA	The official account of the Raytown chapter of the Missouri National Education Association. Views expressed do not represent the Raytown School District	1/15/18 21:17	7	6	FALSE	FALSE
Curtis_Sigman	339	1027		https://twitter.com/Curtis_Sigman		6/20/11 2:29	9195	43477	FALSE	FALSE
pspurgeo	305	3499		https://twitter.com/pspurgeo		7/25/08 17:23	3978	5318	FALSE	FALSE
stinaberthold	82	105		https://twitter.com/stinaberthold	stl & beyond	11/22/14 22:25	308	1344	TRUE	FALSE
doglady561	4	100		https://twitter.com/doglady561		5/13/18 14:35	11	187	FALSE	TRUE
hayher45	2	43		https://twitter.com/hayher45		9/6/17 21:16	7	25	FALSE	FALSE
scottmohler	21	1714		https://twitter.com/scottmohler		5/25/09 3:57	4	87	FALSE	FALSE
mh09huntley	25	284	"Springfield, MO"	https://twitter.com/mh09huntley	Raised Republican in Southwest Missouri. Now a proud Democrat in Southwest Missouri.	7/18/10 4:23	513	291	FALSE	FALSE
philpusateri	220	1646		https://twitter.com/philpusateri	"husband, father, educator; tweets=mine"	5/22/11 10:50	485	1959	TRUE	FALSE
kath__w	814	722	"Joplin, MO"	https://twitter.com/kath__w	@Ozark1942 grad / / / 1st year student at @pdxseminary	9/30/11 22:05	7780	21989	TRUE	FALSE
brandonjmoody	752	1231	"ÜT: 38.89312,-77.023942"	https://twitter.com/brandonjmoody	VP @axiomstrategies. @NRCC alum and @repseanduffy former Chief. Live Free or Die.	5/5/09 1:37	4877	3459	FALSE	FALSE
JTHVerhovek	2639	5686	"Washington, D.C."	https://twitter.com/JTHVerhovek	"Political Reporter for @ABC covering 2020 | @Georgetown grad | Of the PNW, Seahawks, Mariners enthusiast | john.h.verhovek@abc.com"	5/13/11 18:15	13481	1459	TRUE	FALSE
mergracew	506	781		https://twitter.com/mergracew	why don't you turn that frizown upsidizity || uark ‘22	1/5/15 1:32	3788	14907	TRUE	FALSE
SamLo91	1902	2042	"Washington, DC"	https://twitter.com/SamLo91	"Former: @Kelly4SouthrnIL, @HFA, Policy advisor, Chief Campaign strategist for @jessphoenix2018. RT≠endorsement."	2/15/11 21:28	21505	126676	TRUE	FALSE
ambaloraymond1	14	313		https://twitter.com/ambaloraymond1		1/20/17 13:22	0	0	TRUE	TRUE
Kelly_McGhee7	297	420		https://twitter.com/Kelly_McGhee7	Mizzou ‘22 Political Science	5/1/14 22:57	1342	4662	TRUE	FALSE
Limmer13	59	1007		https://twitter.com/Limmer13	Milk tea and British telly keep me going. Sometimes I write Hong Kong film reviews.	8/26/13 15:32	1722	3530	FALSE	FALSE
SoperJonathan	69	1154		https://twitter.com/SoperJonathan		3/18/12 3:06	1311	103	TRUE	FALSE
jackgwilkins	252	430		https://twitter.com/jackgwilkins		1/19/12 2:46	78	1995	FALSE	FALSE
supergeenie	3190	5002		https://twitter.com/supergeenie	"Truth and Justice, Constitution, Rule of Law. Proud to be part of #Resistance #VoteBlue Make our world a better place for the future."	9/12/08 23:04	41125	41147	TRUE	FALSE
bnull123	187	818	Missouri	https://twitter.com/bnull123		12/29/08 4:24	3667	7144	FALSE	FALSE
HannahLodwick	277	628	KCMO	https://twitter.com/HannahLodwick	formidable chick 🤙🏻 she/her/hers	6/10/13 19:55	5487	15087	FALSE	FALSE
TheMouthOhYeah	13	130	USA	https://twitter.com/TheMouthOhYeah	"Independent journalist, single handedly turning things upside down in America!!!"	8/6/17 7:05	48	44	TRUE	FALSE
VanO_Callie	136	162	"Missouri, USA"	https://twitter.com/VanO_Callie		12/2/14 16:05	181	621	TRUE	FALSE
jiminyjobbers55	130	1151	United States	https://twitter.com/jiminyjobbers55	I like policy and politics. Pls end the mortgage interest tax deduction.	4/7/18 2:54	3752	8650	FALSE	FALSE
_katnado_	107	381	Missouri ✈️	https://twitter.com/_katnado_	feminist / activist • former irish exchange student ♡	7/12/15 4:03	414	1835	TRUE	FALSE
tom_saintlouis	78	544	St. Louis	https://twitter.com/tom_saintlouis	"Volunteer maximum-security prison chaplain to men in isolation, preacher, writer, occasional blogger, social justice advocate, and lover of music."	4/21/09 12:31	2491	3050	FALSE	FALSE
ClairLaughlin	304	591		https://twitter.com/ClairLaughlin	"J'z Mom, Beau's sister, certified Funhater, professional Sports Mom to D1 Ivy League Wrestler, Accountant/Tax Consultant in my spare time"	10/26/09 15:09	3659	8490	TRUE	FALSE
amyb233	41	706		https://twitter.com/amyb233		2/17/09 15:43	380	3996	FALSE	FALSE
pami_wallen	26	614	St Louis Missouri	https://twitter.com/pami_wallen		1/17/18 0:05	918	90	TRUE	FALSE
drjaheller	52	861	"St Louis, MO"	https://twitter.com/drjaheller	politics is an extension of morality	12/3/16 14:47	4179	30289	TRUE	FALSE
like_walter	117	817	"St. Louis, MO"	https://twitter.com/like_walter		1/26/09 16:45	767	16385	FALSE	FALSE
RyanPrisock	80	728	Saint Louis	https://twitter.com/RyanPrisock		6/25/12 18:01	1111	5007	TRUE	FALSE
TheObamanista	5195	4672	¯\_(ツ)_/¯	https://twitter.com/TheObamanista	"Do no harm, but take no shit. #BlackLivesMatter"	12/29/14 2:30	152489	251096	FALSE	FALSE
VivienneMachi	1394	3374	SF to Bmore to Dayton to DC	https://twitter.com/VivienneMachi	"Journo covering the Air Force, Congress for @defensedaily, formerly @NationalDefense, CMG Ohio. Franco-Américaine. @BabblingApril melody maker; cheese=life."	10/16/11 18:00	5149	8020	TRUE	FALSE
SEIULocal1	5688	3357		https://twitter.com/SEIULocal1	"Official account for SEIU Local 1, uniting 50,000 members in 11 Midwestern cities for economic, racial, immigrant, and environmental justice. #WeRise"	2/23/12 21:55	11010	2035	FALSE	FALSE
JimChamberlain0	1351	2980		https://twitter.com/JimChamberlain0	A clear conscious is usually the sign of a bad memory.	1/28/16 8:39	11406	15953	FALSE	FALSE
LandonWeber7	132	1172	"East Lansing, MI,United States"	https://twitter.com/LandonWeber7	Right wing trolls will be blocked!	7/2/18 1:32	106	192	FALSE	FALSE
districtdems	78	574	"Washington, DC"	https://twitter.com/districtdems	"The home away from home for young, diverse Democrats in DC, working together to shape what politics and policy look like as our generation of leaders emerges"	2/8/18 6:33	96	89	TRUE	FALSE
KFVSRoger	648	717	"Cape Girardeau, MO"	https://twitter.com/KFVSRoger	"KFVS News Director, dad, husband, cyclist, sailor and Murray State Racer"	7/1/10 3:05	2604	602	FALSE	FALSE
safleming19	345	547	USA	https://twitter.com/safleming19	PR and marketing director at @STLKCCRC. Fueled by ice cream and righteous indignation. Opinions mine.	7/31/09 20:01	2267	1912	TRUE	FALSE
ChelloU1981	344	822	Independence Mo	https://twitter.com/ChelloU1981	#LoveIsLove #MoreLoveNoHate #Democrat	6/26/09 15:51	14906	6727	FALSE	FALSE
resist_2018	189	1068	United States	https://twitter.com/resist_2018	#VoteBlue	11/10/17 18:42	1026	41777	FALSE	FALSE
hendelnoah	821	622	"Springfield, MO"	https://twitter.com/hendelnoah	MBA Student at @MissouriState & diehard @Apple / @Audi enthusiast	2/24/11 4:51	7388	22478	FALSE	FALSE
Tx_Trey	94	359	"St Louis, MO"	https://twitter.com/Tx_Trey	Just me.	2/24/09 18:39	2043	4192	FALSE	FALSE
MerryJon798152	526	1295	MN-Into politics-no DMs please	https://twitter.com/MerryJon798152	Mother-grandmother who loves this country and believes everyone deserves a fair shake!	2/10/18 17:43	18367	29686	TRUE	FALSE
mslaurenmc	240	2046	"Long Branch, NJ"	https://twitter.com/mslaurenmc		10/14/14 17:04	1104	1305	FALSE	FALSE
SaraZumwalt	10	118	"Springfield, mo"	https://twitter.com/SaraZumwalt	Stay at home mom	9/9/14 1:44	12	45	TRUE	FALSE
katehargis	499	799	"Missouri, USA"	https://twitter.com/katehargis	i almost adopted a dog today.	2/20/09 3:17	670	2340	FALSE	FALSE
fredgreen1946	2	36	"Grain Valley, MO"	https://twitter.com/fredgreen1946		3/20/13 2:02	3	7	TRUE	FALSE
100kstrongermo	80	78	"Missouri, USA"	https://twitter.com/100kstrongermo	"Missouri is stronger when Democrats vote!  We want to inspire 100,000 more Democrats across Missouri to vote in the November 2018 midterms."	7/27/18 14:53	57	32	FALSE	FALSE
tiffanytwisted2	52	442	USA	https://twitter.com/tiffanytwisted2	Digital/distributed/community organizer - LGBTQ and repro rights activist - job seeker in organizing and development	3/12/11 21:54	228	1334	FALSE	FALSE
thelilikoi	33	746		https://twitter.com/thelilikoi	"Passionate and fruity // Not angry anymore, well, sometimes // friendly neighborhood [tbd] // 🙃"	7/26/18 3:33	2099	17851	FALSE	FALSE
RavenResists	26363	19657	Somewhere in Space and Time	https://twitter.com/RavenResists	#CultureOfCorruption #Fibro #TeamPelosi #TheFutureIsFemale #MutantsResist #FriendsResist @DemsWork4USA Fan Account 🌈🦋🦄🐱DO NOT ADD ME TO LIST	3/26/17 1:26	246577	166532	FALSE	FALSE
MGArchitect	999	4559	"Columbia, Missouri"	https://twitter.com/MGArchitect	National Director-Healthy Homes Partnership / Associate Professor / Architect / Extension Housing Specialist at the University of Missouri. Views are my own.	4/26/12 14:20	1689	25510	FALSE	FALSE
jbgeers	302	860	"St. Louis, MO"	https://twitter.com/jbgeers	Senior Director of Computing and Information Technology Services for @washuengineers	3/16/08 17:49	4403	207	FALSE	FALSE
design__hole	1158	1566	Earth	https://twitter.com/design__hole	"@MomsDemand OG  |  Cofounder, @IndivisibleOregon  | 1/3 of @EndTimesPepTalk  |  Art Director/Activist/Shrill Bitch©"	4/1/09 17:47	28019	14023	FALSE	FALSE
UDbmas	1547	1896		https://twitter.com/UDbmas	"Trump is a Russian-installed ""President"" & a traitor. Trump trolls, bots, fake news pushers, commercial business promoters & bigots will be blocked. #DEMS"	6/23/09 16:42	71175	19623	FALSE	FALSE
Jgaddie	978	751	St. Joe and North Kansas City	https://twitter.com/Jgaddie	Make today ridiculously Awesome	10/3/09 22:52	5140	14825	FALSE	FALSE
OneFatCatsMom	3370	5002	Nunya	https://twitter.com/OneFatCatsMom	Any Senator: 888.291.9824 @duty2warn #duty2warn #UnfitI swear a lot more since November 2016.	12/10/15 14:23	56595	67337	TRUE	FALSE
AnnaKatieT	60	229		https://twitter.com/AnnaKatieT	"Lover of all things sports and science, Ohio native, Colorado citizen, current STL dweller"	12/16/09 22:37	441	369	TRUE	FALSE
bj141cox	14873	13797		https://twitter.com/bj141cox	"Love Life in Branson,Mo #TheResistance #TrumptrashNotMyPresident #I'mStillWithHer #L💕VETheObamas My 2 Presidents:PBO & PHRC 👈🏻"	1/10/13 7:28	46955	207849	TRUE	FALSE
BetsyReznicek	611	1888	"St. Louis, MO"	https://twitter.com/BetsyReznicek	i am woman.  hear me roar.executive director of @HomeSweetHomeSL	2/18/09 22:01	1735	541	FALSE	FALSE
michaelkilfoy	280	349	St. Louis	https://twitter.com/michaelkilfoy	"Designer, marketer, photographer, visual catalyst, image maker and passionate creative at Studio X"	10/27/09 5:50	908	929	FALSE	FALSE
BuckeyeBob35	1389	2648	"Columbus, Oh"	https://twitter.com/BuckeyeBob35	"Atty., Buckeye grad & fan, #StLCards , #CBJ , CleveCavs #Bethefight , #Browns, genealogy, history, politics, Ireland, Pope Francis, #RememberTheSultanaTheCrew"	7/23/13 21:14	1114	181629	TRUE	FALSE
PieperMrs	2	210		https://twitter.com/PieperMrs		2/22/18 0:45	3	5723	TRUE	TRUE
CalebBuzard	76	442	"Erie, PA"	https://twitter.com/CalebBuzard	"“I really only have three interests: politics, baseball, and my dog.”- Senator Sherrod Brown"	7/25/18 0:49	303	1591	TRUE	FALSE
notcapnamerica	23037	5802	"New York, USA"	https://twitter.com/notcapnamerica	"I tweet about politics, movies, and Real Housewives. Opinions are my own. ✊🏽🏳️‍🌈"	4/21/09 14:07	108013	102459	TRUE	FALSE
JNogMD	50	197	"St Louis, MO"	https://twitter.com/JNogMD	"Baby doctor / scientist, wife to the best nerd partner ever, new Mom, Boston sports fan but mostly from Baltimore. Currently in St. Louis. Tweets = my thoughts."	4/12/09 3:40	243	110	FALSE	FALSE
hbmystic	51	794		https://twitter.com/hbmystic	Compassionate empath & concerned American. supporter of solutions that elevate us all! love is love ❤️	5/28/09 3:41	934	11086	FALSE	FALSE
taylorbricker	21	93		https://twitter.com/taylorbricker		3/1/09 18:29	56	96	TRUE	FALSE
kcirishbabe	821	286	KCMO	https://twitter.com/kcirishbabe	Wifey💍Irish American ☘️ Border Collie Mom 🐾Royals fan since birth ⚾ Raiders fan by marriage 🏈Film Junkie 🎬The Office Guru 📺	7/31/09 21:46	36537	20306	FALSE	FALSE
NeverTrump1214	6440	7070	"Missouri, USA"	https://twitter.com/NeverTrump1214	FUCK TRUMP. PhD. I am a Social Democrat and registered as a Democrat. I am a proud Social Warrior. 🌹🌊🌈 #VoteBlue 🐎	1/18/12 6:37	72969	52456	FALSE	FALSE
GaboHuncho	87	313	"Houston, TX"	https://twitter.com/GaboHuncho	“It is not the critic who counts...”	3/4/18 23:35	325	3132	TRUE	FALSE
DMHam5	99	787	Missouri 	https://twitter.com/DMHam5	"Mom to 2 great boys, wife to a great man. Used to Army, teach Spec Ed. Liberal AF. Not Stalin this year. Dina-Bo-Bina#MOforMO #teamhelena100 #BlackLivesMatter"	2/8/17 3:58	2407	16990	TRUE	FALSE
BennyRoadside	100	3388	"Washington, DC"	https://twitter.com/BennyRoadside		1/10/13 0:10	3590	22277	FALSE	FALSE
Klewismiz	101	268	"St Louis, MO"	https://twitter.com/Klewismiz	Mizzou Alumni. Wright City native. Pretty big fan of traveling. Go Cards and Blues.	12/7/13 1:30	93	273	TRUE	FALSE
nani101Richard	15	587		https://twitter.com/nani101Richard	Temp account 3 years all a sudden wanted rejected password. Not happy fighting illness this keeps my sanity ..	9/30/13 1:35	21264	561	TRUE	FALSE
DJTsbuttsniffer	149	332	Steve King’s Racist Dist.- IA	https://twitter.com/DJTsbuttsniffer	The unofficial account of Devin Nunes Government Subsidized Farm	1/1/12 22:33	6062	6465	FALSE	FALSE
Be_B_E_S_T	22	135		https://twitter.com/Be_B_E_S_T	"Examples of Be Best behavior, by the best people. What would Melania think?"	3/11/11 2:36	710	893	TRUE	FALSE
LegallyFarming	386	330	The Heartland	https://twitter.com/LegallyFarming	"Aggie, attorney, country music fanatic, political speculator, 6th gen. Missouri farmer."	8/15/12 3:25	1440	2310	FALSE	FALSE
GENCHARLESWALT2	6	1247	MARY	https://twitter.com/GENCHARLESWALT2	I'm charles walters A U.S. Army and the commander of US Force Afghanistan and the Resolute Support mission	8/5/18 13:28	4	0	TRUE	FALSE
erredpalimpsest	7	132		https://twitter.com/erredpalimpsest	a human	8/1/17 23:19	1	5993	TRUE	FALSE
TylerThompson8	44	539		https://twitter.com/TylerThompson8		5/31/11 23:19	30	1174	TRUE	TRUE
BradCox79	83	388		https://twitter.com/BradCox79		3/1/13 15:28	156	114	TRUE	FALSE
sarembear	199	520	"Kansas City, MO"	https://twitter.com/sarembear	Midwest musings. World champion parallel parker. Underdog supporter. Butterscotch enthusiast. INFP. Movies/music nerd. Rescue pets are the best pets. #RESIST	4/6/11 17:08	1799	5025	FALSE	FALSE
GerryKunkel	308	756	"Seattle,Washington"	https://twitter.com/GerryKunkel	Corporate & Concierge Account Manager for the Seattle Symphony. Marketing Seattle Symphony concerts to Seattle area employees and Concierge Staff	4/8/09 21:13	1635	271	FALSE	FALSE
JoanTho95558718	6	375	"St Louis, MO"	https://twitter.com/JoanTho95558718		7/29/17 12:05	244	89909	TRUE	FALSE
WashingtonDCGal	364	2007	"Virginia, USA"	https://twitter.com/WashingtonDCGal	"Wife, mother, sister and aunt. Passionate about social issues, children, the environment and animals. Better late than never - Master's Degree"	9/4/09 2:14	6535	64840	FALSE	FALSE
Turner85M	188	1123	"Lenexa, KS"	https://twitter.com/Turner85M		8/20/15 14:56	44091	43387	TRUE	FALSE
LawrenceConnol2	1705	4225	"Massachusetts, USA"	https://twitter.com/LawrenceConnol2	"Citizen of the United States of America, I vote and pay federal taxes.a"	8/12/15 16:38	110829	196703	TRUE	FALSE
InSpiteOfTrump	40511	16247	United States	https://twitter.com/InSpiteOfTrump	Space Force Commander since 2018#TheResistance since 2016	11/12/16 21:10	571731	227074	TRUE	FALSE
kylejacobs93	268	3391	"Virginia Beach, VA"	https://twitter.com/kylejacobs93	Musical Theatre Junkie/Democrat/Gay/ ΣΠ/ΑΨΩ/ O∆K.	12/9/10 1:48	21047	48569	FALSE	FALSE
stetayen	2488	3854	United States	https://twitter.com/stetayen		1/12/17 6:56	452886	553508	TRUE	FALSE
SarahLaBarr	56	291	"Kansas City, MO"	https://twitter.com/SarahLaBarr		1/18/15 0:36	103	443	TRUE	FALSE
SavinNaomi	14	58	"Boise, ID"	https://twitter.com/SavinNaomi		1/2/18 21:27	2	17	TRUE	FALSE
katectanner	28	154		https://twitter.com/katectanner		8/8/18 15:19	4	68	TRUE	FALSE
SharonM87067530	2	17	Cape Gir	https://twitter.com/SharonM87067530		6/25/18 21:02	5	156	TRUE	TRUE
BrendanCK1980	81	1201	"Ballwin, MO"	https://twitter.com/BrendanCK1980	"Teacher, leftist, humanist, skeptic, cinephile, oenophile. Opinions are my own"	3/22/09 23:23	111	1102	FALSE	FALSE
sophianjackson	313	272		https://twitter.com/sophianjackson	wage peace // nixa 19 //	5/11/13 14:35	599	2207	TRUE	FALSE
