Twitter handle/screen name	Number of followers	Number following	Location	Link	Description	Created_At	Statuses_Count	Favourites_Count	Default_Profile	Default_Profile_Image
RealTerrySmith	95	692	"Missouri, USA"	https://twitter.com/RealTerrySmith	A father & friend. Very little is needed for a happy life. It's all in your state of mind. All tweets are my own. I'm a Democrat who has seen the light.	3/11/11 0:33	3385	2792	FALSE	FALSE
Jimbo676767	9	42	"Missouri, USA"	https://twitter.com/Jimbo676767		10/30/13 20:33	427	62	TRUE	FALSE
Michael89272206	1575	4983	United States	https://twitter.com/Michael89272206	"Retired Civil Law Enforcement Officer. #MAGA. #WWG1WGA. God bless America, and all our true patriots. May God continue to bless our President, Donald J Trump."	6/15/18 7:20	2288	2408	TRUE	FALSE
SwampsRScary	317	843	United States	https://twitter.com/SwampsRScary	Like the swamp.	1/6/17 16:54	408	37470	TRUE	FALSE
isaffamo	58	79	"St Charles, MO"	https://twitter.com/isaffamo	Field Organizer// Missouri Republican Party // St. Charles	8/23/18 14:30	32	231	TRUE	FALSE
tankcat	5195	1821	DC/CO/SD	https://twitter.com/tankcat	"Proud @NRSC alum. Former Chief of Staff & CM for @SenCoryGardner. UCLA Bruins, San Diego Padres and whoever is playing the Chargers."	8/16/08 0:01	3064	2327	FALSE	FALSE
earlsimms	712	2356	"St Peters, MO"	https://twitter.com/earlsimms	"Founder of Missouri Strategies, a Missouri- based political firm specializing in campaign management, government affairs, and media relations."	2/9/09 2:46	5580	5735	FALSE	FALSE
strmsptr	2051	2628	"Missouri, USA"	https://twitter.com/strmsptr	Just another deplorable nationalist redneck from the Ozarks #WWG1WGA #Q #MAGA #AmericaFirst #Trump2020 #molonlabe #QANON #redwaverising🇺🇸🇺🇸🇺🇸 . 🌩🐇	10/15/14 23:34	9660	35040	TRUE	FALSE
rickviar	259	694		https://twitter.com/rickviar		5/22/12 3:09	747	468	TRUE	FALSE
oliviasobaski	886	869		https://twitter.com/oliviasobaski	i enjoy long walks down the fairway || jennies golf ‘20 ||	9/10/10 2:52	21828	25714	FALSE	FALSE
ericdjennings	222	1457		https://twitter.com/ericdjennings		6/25/09 21:37	291	152	TRUE	FALSE
momocanhkdc	8	337	Washington DC	https://twitter.com/momocanhkdc	Producer. RT not endorsements.	6/3/14 13:26	18	1615	FALSE	FALSE
johnwlohmann	390	626	"Missouri, USA"	https://twitter.com/johnwlohmann	"Husband of @RLLohmann, Free Market & Crypto Enthusiast, Real Estate Investor. Interested in Politics, Economics & BitcoinSV"	11/8/11 18:59	1109	4380	TRUE	FALSE
Hermoso1	1266	2271		https://twitter.com/Hermoso1	"“I prefer to be true to myself, even at the hazard of incurring the ridicule of others, rather than to be false, and to incur my own abhorrence.”🇺🇸#MAGA #KAG"	2/13/09 16:58	26379	34534	FALSE	FALSE
MyBoiJimmyD	4647	5113		https://twitter.com/MyBoiJimmyD		1/20/18 7:02	64793	87279	TRUE	FALSE
NoamTanner	259	3426		https://twitter.com/NoamTanner	Google once said that I look like Frederick Douglass. It was one of the happiest moments of my life.	3/15/12 2:09	4146	23178	TRUE	FALSE
MCM2181	54	186	St. Louis	https://twitter.com/MCM2181	Wife. Mother. Sister. Daughter. Option 1. PAMP Pres.-(STL). Loves: My Tiny Human. Running. https://t.co/3bjORkhXl0.	5/11/09 1:31	159	43	FALSE	FALSE
Omardjrt	306	4882	Venezuela	https://twitter.com/Omardjrt	Venezolano y Guayanes...	2/20/13 2:07	103	29	TRUE	FALSE
stratumrepair	126	395	"St Louis, MO"	https://twitter.com/stratumrepair	"Basement waterproofing & foundation repair specialists in St. Louis. Experienced professionals repairing cracks, solving settlement and bowing walls problems."	3/6/17 22:26	61	66	TRUE	FALSE
lms20038	148	1155		https://twitter.com/lms20038	ReVeluv/Blink/EXO-L	1/11/13 1:14	19174	19033	TRUE	FALSE
tkinder	77572	55198	"Jackson, MO"	https://twitter.com/tkinder	"Terry Kinder: #MAGA, #TRUMPTRAIN, #Veteran, God knows who I am. Don’t Like My Tweets, Unfollow Me Support #FreeSpeech. No Lists. https://t.co/W6QHAH3YXl"	10/11/07 12:45	214373	96776	FALSE	FALSE
clash_Ashish	155	1617		https://twitter.com/clash_Ashish	"Cultural conservative. Man Utd. Interested in Economics, Global Politics and hate forced multiculturalism, political correctness."	10/11/12 10:07	7893	13110	FALSE	FALSE
jmmurphy8	381	942	Saint Louis Missouri	https://twitter.com/jmmurphy8	Love my family and country.  State Representative - Missouri's 94th House District	12/27/12 21:36	391	148	TRUE	FALSE
ChiefTimFitch	3004	170	"St. Louis, Missouri USA"	https://twitter.com/ChiefTimFitch	"34-year police vet & former Chief of Police for St. Louis County PD. Current serving as St. Louis County Councilman, Dist. 3."	7/19/12 0:40	782	936	FALSE	FALSE
DavidWillisMO	1062	757		https://twitter.com/DavidWillisMO	"KC Native, Mizzou Grad, Baseball Fan, Political Junkie. Tweets are my own."	3/23/09 16:49	651	137	TRUE	FALSE
KCMikeMahoney	6761	549	"Kansas City, MO"	https://twitter.com/KCMikeMahoney	Political reporter for KMBC TV in Kansas City. Retweets are not endorsements	10/2/09 14:58	16664	165	TRUE	FALSE
TheDataHaven	9	105		https://twitter.com/TheDataHaven	The future of the internet is free and private. Haven is here to take you there.	5/3/18 2:59	50	1	FALSE	FALSE
luke_smithwick	3408	5001	"Texas, USA"	https://twitter.com/luke_smithwick	"Family, friends, MAGA, love God, country and military. Don’t like lying, greedy or selfish people. My views are my opinion and proud of them. KAG"	9/24/17 19:47	43555	36975	TRUE	FALSE
NWLAMPTONLAW	63	482	"Columbia, Missouri"	https://twitter.com/NWLAMPTONLAW	retired attorney -	10/31/10 21:35	449	728	FALSE	FALSE
USAirPilot80	49	512		https://twitter.com/USAirPilot80	"Flying jets to strange places, then flying them back again......."	1/30/13 22:32	1545	827	TRUE	FALSE
sallyehinkle	253	520	"Missouri, USA"	https://twitter.com/sallyehinkle	"lover of politics, musicals, and proper grammar"	1/20/12 1:10	553	4978	TRUE	FALSE
Richard14045195	12	205	"Peculiar, MO"	https://twitter.com/Richard14045195		12/8/17 0:21	95	772	TRUE	FALSE
tracybrinkmeyer	185	609		https://twitter.com/tracybrinkmeyer	realtor for life!	3/31/13 22:54	6905	5539	FALSE	FALSE
TanyeW3st	10	120		https://twitter.com/TanyeW3st		8/19/16 2:55	14	131	TRUE	TRUE
WinstonGetz	541	855	"Saint Louis County, MO"	https://twitter.com/WinstonGetz	"Christian, husband, father, grandfather, #parentofMarine #businessman, #entrepreneur #criticalthinker, #draintheswamp, #MAGA #voteRED, #buildthewall"	9/23/15 23:19	1238	1887	TRUE	FALSE
ThomasKalish3	23	132		https://twitter.com/ThomasKalish3		8/15/18 23:26	0	6	TRUE	FALSE
kwwalsh96	65	194	"St. Louis, MO"	https://twitter.com/kwwalsh96	Field Organizer at @MissouriGOP	8/17/18 19:44	110	467	TRUE	FALSE
KaelanSmith1	170	410	Illinois 	https://twitter.com/KaelanSmith1	Team @ElectRodney alum and UIS'18.	9/17/11 3:10	941	8455	TRUE	FALSE
hughgifford	1180	5002	"Dundee, Scotland"	https://twitter.com/hughgifford	"Expert at mood-boosting beside the water-cooler. Training as an ICU/Thoracic medicine doc. Scripture/Theology grad, Psalm singer & fool for Christ"	11/7/09 11:18	5039	12340	TRUE	FALSE
PaulaPo99026947	72	272		https://twitter.com/PaulaPo99026947		5/10/18 21:46	5316	18984	TRUE	TRUE
coletteApip	129	355		https://twitter.com/coletteApip	I like taking pictures	8/11/14 2:37	767	4794	TRUE	FALSE
LobbyistC	23	155	"Needmore,AR"	https://twitter.com/LobbyistC	"Satire: CEO-Cranford Coalition & Healthcare Executive. Pleaded Guilty to Bribery/Kickback Scheming in June 2018, but it's all good😉. I have LOTS of friends! 🤑"	6/14/18 1:19	254	54	FALSE	FALSE
Joseph_Meidl	126	408	"The Shire, Middle-earth"	https://twitter.com/Joseph_Meidl	"I’m from Missouri initially. I am interested in language. I study logic, grammar, rhetoric, politics, society, and religion. I use commas excessively. 🇻🇦🇺🇸"	10/13/16 19:42	1402	12045	FALSE	FALSE
Voicerator	18	79	"Wentzville, MO"	https://twitter.com/Voicerator		12/26/09 20:48	50	129	TRUE	FALSE
AmyPears2545	1464	4441	USA	https://twitter.com/AmyPears2545	Relative of Harry Truman. Dogs are angels wrapped in fur. Social worker.	4/18/18 17:00	3823	17103	TRUE	FALSE
RiffelNick	208	300	United States	https://twitter.com/RiffelNick	Regional Field Director for the Missouri GOP| USMC Combat Veteran | @UAkron Alum | #LeadRight #DefendtheMOjority	6/7/18 16:27	465	1161	TRUE	FALSE
McKinleyFR	875	3844	United States	https://twitter.com/McKinleyFR	McKinley Federated Republican Women. Affiliated with MoFRW and NFRW. Retweets ≠ endorsements. mckinleyfedrepwomen@yahoo.com	11/12/12 18:20	226267	13118	FALSE	FALSE
CarterFortman	127	285		https://twitter.com/CarterFortman	VP of SLUH Young Conservatives | St. Louis University High School	11/10/15 4:15	96	106	TRUE	FALSE
SaraWArmstrong	2605	356	"Washington, DC"	https://twitter.com/SaraWArmstrong	"VP, Political Affairs and Federation Relations @USChamber. Dog lover. Consumer of wine and politics."	2/14/13 23:29	358	604	FALSE	FALSE
gracetwehous	240	119		https://twitter.com/gracetwehous	"Jefferson City, MO — New York, NY"	12/6/14 5:31	693	28721	TRUE	FALSE
hadamson1776	21	95	United States	https://twitter.com/hadamson1776	"Christian, American, and conservative libertarian in that order"	2/23/18 3:20	104	1589	TRUE	FALSE
tjmillerick	167	243		https://twitter.com/tjmillerick	"Husband, father, conservative, IT guy. California native living in Missouri. Pacific Indians sports fan."	9/4/14 1:25	849	2596	TRUE	FALSE
floyd_18_	325	422		https://twitter.com/floyd_18_		10/16/13 11:40	535	6991	TRUE	FALSE
StephenNittler	453	1144	"Columbia, MO"	https://twitter.com/StephenNittler		4/19/11 19:34	975	1990	TRUE	FALSE
racheleppert	85	144	"Wheaton, IL"	https://twitter.com/racheleppert		7/12/15 3:31	134	1207	TRUE	FALSE
ls_berry	67	147		https://twitter.com/ls_berry		10/8/14 13:42	70	5175	TRUE	FALSE
jonah2052	2	150	"Missouri, USA"	https://twitter.com/jonah2052	"Eagle Scout, STL Cardinals and Blues fan, Baseball player, and future USA President"	1/4/18 2:04	28	617	TRUE	FALSE
smitty1085	0	76		https://twitter.com/smitty1085		11/8/17 18:36	0	10	TRUE	TRUE
RyanSPowers	778	1393	"Washington, DC"	https://twitter.com/RyanSPowers	Trying hard to re-create what has yet to be created. #Maam	3/5/09 17:56	7260	2652	FALSE	FALSE
Myatzee	491	1747	St. Louis area	https://twitter.com/Myatzee	"I love God, enjoy life, laughter, my family & friends! Music!"	6/13/08 4:09	3834	47	TRUE	FALSE
prayfreefuture	406	1018		https://twitter.com/prayfreefuture	"Loves the Lord retired teacher.   Activist for free markets, limited Gov.  Follow the Constitution."	12/11/09 12:37	8068	5034	FALSE	FALSE
bwngrace	1167	1370	"St. Louis Metro, Missouri"	https://twitter.com/bwngrace	"A Conservative Christian, a Conservative Grassroots Activist, and a 21st Century Patriot!"	2/7/10 4:08	6815	7626	TRUE	FALSE
bryanalbright68	97	180	"Hannibal, MO"	https://twitter.com/bryanalbright68		6/22/15 0:37	347	586	TRUE	FALSE
kbshapiro11	333	1404	"St. Louis, Missouri"	https://twitter.com/kbshapiro11	Retail & Restaurant Commercial Real Estate Broker at L3 Corporation. Check us out at https://t.co/tt6q31j5Il	4/4/09 11:48	322	119	TRUE	FALSE
nana_stl	141	1369	"Missouri, USA"	https://twitter.com/nana_stl	"Mama, Nana of 3, proud Democrat in a red state, loves St. Louis Cardinals and Blues, cooking and photography"	2/7/16 1:58	6386	84099	TRUE	FALSE
kansascityyrs	123	67	"Kansas City, MO"	https://twitter.com/kansascityyrs	The official account for the Kansas City Young Republicans.	4/30/18 20:48	196	129	FALSE	FALSE
jrshas	27	283		https://twitter.com/jrshas		9/14/17 22:47	303	538	TRUE	TRUE
ElaineSako	367	2106		https://twitter.com/ElaineSako		11/17/15 1:43	2313	314	TRUE	TRUE
ChadSwinford	759	1704	"Houston, TX"	https://twitter.com/ChadSwinford	"When I felt secure, I said, I will never be shaken. O LORD, when you favored me, you made my mountain stand firm; but when you hid your face, I was dismayed."	4/11/11 21:41	11593	10074	FALSE	FALSE
jarennewman	141	304	"Springfield, MO"	https://twitter.com/jarennewman		2/9/14 20:23	138	301	TRUE	FALSE
wendy_nordwald	194	1106	"Warrenton, MO"	https://twitter.com/wendy_nordwald	"Warren County MO Assessor, MO Association of Counties: Immediate-Past President, Mom, Conservative"	10/8/15 1:27	14	680	TRUE	FALSE
SpencerMOFB	333	369	"Jefferson City, MO"	https://twitter.com/SpencerMOFB	@MOFarmBureau Director of National Legislative Programs. Telling the story of #MOFB members from JC to DC. @CAFNR Alum. @MizzouTSPA Alum.	8/2/17 20:24	628	933	FALSE	FALSE
david121549	55304	60785	"Alexandria, Virginia"	https://twitter.com/david121549	Conservative Christian. Pro-America. Pro-Constitution. Pro-Common Sense. Pro-Business. Clinging to my guns and my religion up on my high horse.	8/9/10 7:32	1436	13622	TRUE	FALSE
Lauren_Presley	1010	798	"New York, NY"	https://twitter.com/Lauren_Presley		12/25/10 5:37	1912	3421	FALSE	FALSE
realJLogan	840	1852	"Northwestern Missouri, USA"	https://twitter.com/realJLogan	"Missouri conservative. Fmr MOGOP, AP4Senate. Polisci major at NWMSU. #DefendTheMOjority #MAGA #TeamLiberty"	1/27/17 4:08	5657	7104	TRUE	FALSE
chloe_wallen	253	775	"Kansas City, MO"	https://twitter.com/chloe_wallen	Rockhurst University CJ 👮🏼‍♀️ | #BlueLivesMatter | future police officer 🚓	11/7/14 22:55	4073	9721	FALSE	FALSE
robmonsees	640	1454	"Columbia, MO"	https://twitter.com/robmonsees	Christian husband & dad. Die hard Mizzou fan. Conservative policy wonk working to fix govt.	5/14/09 15:20	440	482	TRUE	FALSE
PeteMundo	1835	1008	"Kansas City, MO"	https://twitter.com/PeteMundo	"Think, laugh and maybe cry every morning from 6-10AM on KCMO 710AM/103.7 FM in KC. Big 12 fan and owner of @Heartland_CS. Formerly Fox News/CBS Sports."	2/22/10 21:50	9147	1117	FALSE	FALSE
AHansenMO	392	655	"Jefferson City, MO"	https://twitter.com/AHansenMO	Former @MissouriGOP Data | Woo Pig	1/27/12 4:59	1737	5851	FALSE	FALSE
hmr31jcik	29	654		https://twitter.com/hmr31jcik		3/29/09 14:18	464	261	FALSE	FALSE
spencercbone	782	814	"Jefferson City, USA"	https://twitter.com/spencercbone	@MissouriGOP Alum	7/20/11 21:40	1239	934	FALSE	FALSE
MidMOGOP	334	649	"Missouri, USA"	https://twitter.com/MidMOGOP	Dedicated to providing opportunities for activists to take charge in the Mid-Missouri community to #DefendtheMOjority	5/16/18 14:49	131	167	TRUE	FALSE
VoteWaterman	65	90	"Columbia, MO"	https://twitter.com/VoteWaterman	Candidate for 46th District	9/16/15 14:46	89	91	TRUE	FALSE
WCurtrightMO	296	570	"Missouri, USA"	https://twitter.com/WCurtrightMO	CoMO • Mizzou ‘21 Economics Major • ΒΘΠ	8/9/18 2:33	141	831	TRUE	FALSE
LnKoch	543	289	"Missouri, USA"	https://twitter.com/LnKoch	GOP Strategist @vanguardfield. GW Grad Student. Wife. Mom. Christ-follower. Optimist.	5/20/10 2:34	2260	282	FALSE	FALSE
PamWisnewski	1151	2404	"Missouri, USA"	https://twitter.com/PamWisnewski	"GOD IS GOOD, ALL THE TIME!  Teamwork!  Love my kids!  NYer 4ever,    MAGA,  All-in,  ISAIAH 43:19"	10/12/12 2:08	5232	4523	FALSE	FALSE
TweepleBug	1232	2923	USA	https://twitter.com/TweepleBug	"She believed she could, so she did.    God, Family & Country 🇺🇸  🇬🇷  Doing life backwards and loving it!"	5/27/09 15:51	4829	29035	FALSE	FALSE
Andrew1Muller	8	99		https://twitter.com/Andrew1Muller	•Ambassador for Christ •Patriot •Teen Eagle	2/11/17 0:48	40	342	TRUE	FALSE
pbartel	1074	2383	"Washington, DC"	https://twitter.com/pbartel		7/29/09 4:34	16	456	FALSE	FALSE
blair_b234	275	227	"St Louis, MO || Tuscaloosa, AL"	https://twitter.com/blair_b234	@MissouriGOP	9/8/16 18:39	209	676	FALSE	FALSE
ThomasLeeMO	104	92	"St Charles, MO"	https://twitter.com/ThomasLeeMO		6/6/18 16:04	102	28	TRUE	FALSE
levib3506	274	279		https://twitter.com/levib3506	Levi Brown |Uark 21|ΘΧ| writer and contributor for @right_outlook | Intern for Congressman Billy Long | #ChiefsKingdom	4/7/14 18:20	681	9056	TRUE	FALSE
ProfSanders	441	974	"Burlington, NJ"	https://twitter.com/ProfSanders	"Papa to Alex, Kate&Luke, Headmaster, Life Center Academy, Prof. Emeritus Evangel U, Conflict Management Consultant to churches, schools, and nonprofit orgs."	7/2/08 23:11	3223	1873	FALSE	FALSE
BradOnMessage	7104	1756	Location: Brackish at best	https://twitter.com/BradOnMessage	"Co-Author, #TheGreatRevolt, from PenguinRandomHouse. Father of two. Maker of ads. Baiter of hooks. Founder, @CoachToCureMD. Co-founder, @OnMessageInc."	6/23/09 2:25	25059	2791	FALSE	FALSE
ProfesserBird	2483	3340	"Tennessee, USA"	https://twitter.com/ProfesserBird	Founder of ProBird Reviews. Writer. I love watching birds 😍#ProfesserBird Business Inquiries: professerbird101@gmail.com	5/11/13 2:55	17596	17915	FALSE	FALSE
t_tcraig	33	173		https://twitter.com/t_tcraig		8/15/13 17:23	394	9054	TRUE	TRUE
wcmunroe	235	753	"St Louis, MO"	https://twitter.com/wcmunroe	"Leadership Professional, United States Marine, Christian, Husband, Father of Two, The OSU Alumnus, Cleveland Fan, Outdoorsman, Hopeless Golfer, Eternal Optimist"	9/1/10 5:31	42	2237	TRUE	FALSE
chuckandpamhoo4	604	746	USA	https://twitter.com/chuckandpamhoo4	"History-Pre 1840, Ex pro. bass player cancer took it away. Mountain Man . I am with D. Trump all the way 100%. I  am Married to a Wonderful Woman. NO DEMS"	5/5/18 22:36	1221	1353	FALSE	FALSE
faithfulantrue1	56	682	"Missouri, USA"	https://twitter.com/faithfulantrue1	"As for me and my house, we will serve the Lord. Joshua 24:15"	12/5/16 3:35	14038	41448	FALSE	FALSE
KRCG13	31450	2528	"Columbia/Jefferson City, MO"	https://twitter.com/KRCG13	Mid-Missouri's News Leader. #LiveonKRCG13	2/12/09 19:46	61422	574	FALSE	FALSE
bob_mckenny	32	3797	"Dallas, TX"	https://twitter.com/bob_mckenny	"Dallas / Chicago / Kansas City / Mizzou / King City, Missouri"	8/31/13 15:26	293	1500	TRUE	FALSE
Rstreet212	4546	4199	Louisiana	https://twitter.com/Rstreet212	"Hunting, fishing, gun toting Louisianian. Republican. Attorney. Pro-gun. America First. Donald J. Trump is my President. #MAGA"	9/11/09 22:30	33820	168284	TRUE	FALSE
T_Wornell	653	790	"Joplin, MO"	https://twitter.com/T_Wornell	Reporter @JoplinGlobe | Formerly @CoMissourian and @NewsTribune | @Mizzou Alum | KC Native | 🏳️‍🌈	2/16/09 21:39	11958	4147	FALSE	FALSE
Creelo_steady89	280	567	USA 	https://twitter.com/Creelo_steady89	"Love sports, comedy, politics and my country, the US of A! I love other things too. 🇺🇸"	11/13/09 3:45	1900	7046	TRUE	FALSE
troykohne	568	941	"Oakville, MO➡️Edwardsville, IL"	https://twitter.com/troykohne	"die with memories, not dreams — SIUE"	7/15/11 0:44	13159	34452	FALSE	FALSE
DanKEberhart	28935	1323	"Phoenix, AZ"	https://twitter.com/DanKEberhart	"CEO, author (https://t.co/5vE8pyeCdh), featured on @CNN, @CNBC, @MSNBC, @FoxBusiness, @Bloomberg, @NPR. #americanenergy"	3/24/09 2:29	7716	1193	FALSE	FALSE
jenikahazel14	146	501		https://twitter.com/jenikahazel14		9/22/12 22:58	549	1944	TRUE	FALSE
DuanePriceIII	54	403	"Independence, MO"	https://twitter.com/DuanePriceIII	"Previous Partisan Politico, Briefly a Bureaucrat, Currently Corporate | TSU Bulldog Alum | My views are my own"	10/21/13 2:42	5	96	TRUE	FALSE
cccasey57	593	3048		https://twitter.com/cccasey57		8/28/14 22:49	24440	23764	TRUE	FALSE
kaytesue54	90	1344	"Missouri, USA"	https://twitter.com/kaytesue54	"Full-time mother, worker and voice of common sense. Sarcasm and views are all my own."	2/9/16 18:47	759	3254	TRUE	FALSE
YearOfZero	3966	4757		https://twitter.com/YearOfZero	"#MAGA FB — RETWEETS NOT ENDORSEMENTS — Truth after The Year of Zero #MAGA Follow me, I follow back https://t.co/chLDSWhiiO #TrumpWorld"	8/26/17 20:11	9476	9580	TRUE	FALSE
Stl_GOP	164	50	Saint Louis County	https://twitter.com/Stl_GOP	"A group of passionate volunteers, aiming to promote conservative values, limited government, and Republican candidates in the St. Louis County area #LeadRight"	3/21/18 16:17	194	267	TRUE	FALSE
jennife82562969	529	878	United States	https://twitter.com/jennife82562969	married to my best friend for 16 yrs and a stay home mom of 5 boys.	3/9/18 1:25	2673	4124	TRUE	FALSE
